symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
GALNT2,polypeptide N-acetylgalactosaminyltransferase 2,1.3197636252325599e-62,0.5485354258497379,0.698,0.407,2.314337493207817e-58
MT-CO3,NA,1.5560981366324822e-62,0.660253504625504,0.993,0.997,2.728773692398721e-58
RPL38,ribosomal protein L38,1.7255277849798565e-62,0.6076445968756579,0.943,0.862,3.0258855237406763e-58
SRP14,signal recognition particle 14,1.9344055182424381e-62,0.6065994668683601,0.87,0.679,3.392173516789939e-58
CCT8,chaperonin containing TCP1 subunit 8,3.0273200925757295e-62,0.5278672724111106,0.747,0.459,5.3087085143407994e-58
CALM2,calmodulin 2,3.1189067293037465e-62,0.5785841048960805,0.913,0.724,5.46931484050705e-58
MT-ND5,NA,3.7792935520465784e-62,0.33287665433335345,0.958,0.856,6.62736917286888e-58
CD7,CD7 molecule,3.7990653224406183e-62,-0.38823518406610014,0.066,0.323,6.662040949431868e-58
RPL10A,ribosomal protein L10a,3.975167455043751e-62,0.7013024385340181,0.93,0.875,6.970853649164722e-58
CAPZB,capping actin protein of muscle Z-line subunit beta,4.635440009353454e-62,0.47907756205556495,0.91,0.677,8.128707600402218e-58
TMA7,translation machinery associated 7 homolog,4.812313211713127e-62,0.5765577055625286,0.893,0.726,8.438872448060139e-58
ADORA2B,adenosine A2b receptor,4.899266987009602e-62,0.36363692144190557,0.212,0.03,8.591354588420039e-58
FKBP1A,FKBP prolyl isomerase 1A,5.4249830381632165e-62,0.5439816684559418,0.886,0.618,9.513250255723016e-58
CLIP4,CAP-Gly domain containing linker protein family member 4,5.465109135810415e-62,0.5611644329123583,0.615,0.318,9.583615380557145e-58
RPL22,ribosomal protein L22,5.776256727943191e-62,0.606278568903317,0.94,0.847,1.012924379812118e-57
CALHM6,calcium homeostasis modulator family member 6,6.279386217071619e-62,0.6923186864021662,0.491,0.225,1.1011531670256792e-57
CCNI,cyclin I,7.476842659049897e-62,0.49081118577357064,0.926,0.709,1.31113912869099e-57
PTPN18,protein tyrosine phosphatase non-receptor type 18,8.821168448016675e-62,0.502493921604521,0.75,0.447,1.546880099044204e-57
MAP2K2,mitogen-activated protein kinase kinase 2,2.2448055493439854e-61,0.5093619546596118,0.639,0.363,3.936491011329613e-57
CARD16,caspase recruitment domain family member 16,2.3859606476877668e-61,0.5762068961955613,0.817,0.55,4.184020591785268e-57
ST6GALNAC3,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",2.6119307090813047e-61,0.8051759278669284,0.661,0.394,4.580281691444976e-57
EIF1AX,eukaryotic translation initiation factor 1A X-linked,3.179127220723643e-61,0.5096090802551836,0.744,0.449,5.574917494260981e-57
ARF5,ADP ribosylation factor 5,3.4831828319795904e-61,0.5728434176416546,0.669,0.394,6.10810941415941e-57
GNG5,G protein subunit gamma 5,4.325024488704783e-61,0.6299835492614294,0.838,0.608,7.584362943392707e-57
GUK1,guanylate kinase 1,5.894011707906928e-61,0.5506909960931752,0.726,0.446,1.033573893098559e-56
CMTM6,CKLF like MARVEL transmembrane domain containing 6,7.313839052536012e-61,0.5125961974085549,0.886,0.639,1.282554816252715e-56
GSTP1,glutathione S-transferase pi 1,8.319602959223156e-61,0.5591025755560288,0.884,0.664,1.4589255749293726e-56
LY6E,lymphocyte antigen 6 family member E,9.111926051893425e-61,0.711416834183672,0.554,0.292,1.597867352460031e-56
HCK,"HCK proto-oncogene, Src family tyrosine kinase",9.986475376481025e-61,0.4803547873150693,0.942,0.76,1.7512283220197126e-56
TPI1,triosephosphate isomerase 1,1.1073388894414847e-60,0.6529844836361443,0.83,0.592,1.9418294765245875e-56
MYOF,myoferlin,1.1660937322491507e-60,0.5483909779021834,0.588,0.299,2.0448619688721108e-56
TYROBP,transmembrane immune signaling adaptor TYROBP,1.5310643117992116e-60,0.5607016362681083,0.949,0.839,2.6848743771710975e-56
APRT,adenine phosphoribosyltransferase,1.6355385302728347e-60,0.5805567252216659,0.754,0.492,2.868080366686443e-56
RTN4,reticulon 4,1.7346990381038526e-60,0.350629772617324,0.924,0.689,3.041968233218916e-56
MT-ND3,NA,1.9914087671693903e-60,0.6265603197960425,0.991,0.984,3.492134414108243e-56
ATP6AP1,ATPase H+ transporting accessory protein 1,1.9924248749000386e-60,0.5582416089316569,0.645,0.367,3.4939162606247074e-56
EIF1,eukaryotic translation initiation factor 1,2.0775424631012135e-60,0.5855156417657623,0.964,0.904,3.643178463294288e-56
ZFAND5,zinc finger AN1-type containing 5,2.2155474596174623e-60,0.5848340815342872,0.857,0.596,3.885184025185182e-56
RUFY3,RUN and FYVE domain containing 3,2.2374467358278214e-60,0.6514437916175313,0.755,0.483,3.9235865959476674e-56
DNAJC15,DnaJ heat shock protein family (Hsp40) member C15,2.6935276314653804e-60,0.5496269290930244,0.673,0.389,4.723370054537691e-56
SLC2A6,solute carrier family 2 member 6,2.797281199125909e-60,0.6079327372648603,0.61,0.333,4.905312310787194e-56
UTRN,utrophin,3.993068893169859e-60,0.40662903144332496,0.968,0.885,7.002245611062665e-56
PDPK1,3-phosphoinositide dependent protein kinase 1,4.400247662231898e-60,0.5166154727079036,0.64,0.356,7.716274300489857e-56
CXCR4,C-X-C motif chemokine receptor 4,4.413283165436024e-60,0.5431181080667633,0.828,0.616,7.739133358908612e-56
CLTA,clathrin light chain A,5.460204274476753e-60,0.49495658608626547,0.803,0.545,9.575014215722434e-56
VPS28,VPS28 subunit of ESCRT-I,6.047335084762985e-60,0.517198817416557,0.702,0.417,1.0604606804640371e-55
YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,6.777888928632313e-60,0.4851958324189223,0.92,0.748,1.1885706025249624e-55
ANXA6,annexin A6,7.905434291015588e-60,0.5739970548384706,0.644,0.377,1.3862969572724935e-55
TMEM258,transmembrane protein 258,8.267361055612802e-60,0.5677461960357364,0.776,0.527,1.449764434712261e-55
COMMD6,COMM domain containing 6,8.638982835790317e-60,0.552832501807587,0.828,0.595,1.51493203008419e-55
TNFAIP3,TNF alpha induced protein 3,9.750858739950185e-60,0.6233324613533626,0.899,0.713,1.7099105886376644e-55
ATP6V1F,ATPase H+ transporting V1 subunit F,1.0324953681867493e-59,0.6216767710371833,0.747,0.47,1.8105838776522834e-55
P2RX4,purinergic receptor P2X 4,1.1722249766797283e-59,0.6044346170828963,0.577,0.304,2.0556137191055715e-55
SF3B5,splicing factor 3b subunit 5,1.483207407445649e-59,0.5349558139229884,0.685,0.406,2.60095250969669e-55
UBE2G2,ubiquitin conjugating enzyme E2 G2,1.5408419265883756e-59,0.5364105081679726,0.678,0.398,2.7020204024653756e-55
ARL6IP4,ADP ribosylation factor like GTPase 6 interacting protein 4,2.1324474042442135e-59,0.5271897402369483,0.739,0.472,3.739459768082653e-55
MARCKS,myristoylated alanine rich protein kinase C substrate,2.2141739758753705e-59,1.0277697757582769,0.839,0.635,3.88277548409505e-55
IER5,immediate early response 5,2.2608247985076725e-59,0.5509963577138866,0.689,0.409,3.964582366663055e-55
OST4,"oligosaccharyltransferase complex subunit 4, non-catalytic",2.531371677085843e-59,0.5643072251874404,0.85,0.602,4.439013372937734e-55
MX1,MX dynamin like GTPase 1,2.810066395194938e-59,0.7489913544692974,0.49,0.224,4.9277324306138435e-55
SYNJ1,synaptojanin 1,3.676376134583388e-59,0.5531717112035128,0.681,0.387,6.44689318960543e-55
THBS1,thrombospondin 1,3.680375847744466e-59,0.9822729479259384,0.512,0.243,6.453907086604696e-55
RNPEP,arginyl aminopeptidase,4.165832407961716e-59,0.5081763466022593,0.664,0.377,7.305203710601665e-55
NPC2,NPC intracellular cholesterol transporter 2,4.247472517994489e-59,0.5643254926764771,0.853,0.593,7.448367807555136e-55
CTSH,cathepsin H,5.168959519016779e-59,0.704119028622946,0.839,0.624,9.064287412547825e-55
RPL4,ribosomal protein L4,7.605353184602035e-59,0.5429875403542366,0.912,0.767,1.3336747344518128e-54
LILRB3,leukocyte immunoglobulin like receptor B3,7.656015053609401e-59,0.4889083311633249,0.805,0.513,1.3425587998009447e-54
USP15,ubiquitin specific peptidase 15,1.0062291390778803e-58,0.5157682856371397,0.941,0.821,1.764523418286971e-54
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,1.1520530011769036e-58,0.5858526476006878,0.865,0.649,2.0202401428638182e-54
TSPO,translocator protein,1.3942703637997691e-58,0.5024939560910484,0.898,0.664,2.444992509959275e-54
ATP6V0B,ATPase H+ transporting V0 subunit b,1.4065872863255746e-58,0.5051126135078428,0.839,0.577,2.4665914653005276e-54
PTMA,prothymosin alpha,1.4347872119746815e-58,0.49477329714694296,0.974,0.933,2.5160428549188014e-54
NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,1.5639780788086929e-58,0.5506085865872745,0.76,0.511,2.742591958998924e-54
RPL7,ribosomal protein L7,1.6905699523711695e-58,0.5183737783894462,0.942,0.828,2.964583468478083e-54
ATP5PD,ATP synthase peripheral stalk subunit d,1.8682949583201116e-58,0.5141826303987829,0.734,0.453,3.2762420389101477e-54
LRRC25,leucine rich repeat containing 25,2.048536856965993e-58,0.5136545401304189,0.764,0.462,3.5923142323755656e-54
LILRB2,leukocyte immunoglobulin like receptor B2,2.080695586439499e-58,0.7901233764969451,0.825,0.581,3.6487077803803055e-54
PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,2.17996490263978e-58,0.5558390249435159,0.918,0.777,3.8227864532691187e-54
GLUL,glutamate-ammonia ligase,3.618583882430162e-58,0.6020045416246949,0.831,0.61,6.345548696229532e-54
WARS1,tryptophanyl-tRNA synthetase 1,3.75703119229544e-58,0.6016174861132948,0.836,0.557,6.588329898809283e-54
PSMB3,proteasome 20S subunit beta 3,3.766259348657783e-58,0.5038379166992608,0.765,0.484,6.604512393806288e-54
PSMB1,proteasome 20S subunit beta 1,4.492896635712619e-58,0.5619845981067428,0.755,0.487,7.878743540385648e-54
IL6ST,interleukin 6 cytokine family signal transducer,4.4959038629858544e-58,0.6185123269791304,0.78,0.509,7.884017014131995e-54
MACROH2A1,macroH2A.1 histone,4.8921614115824576e-58,0.4996638695410023,0.903,0.692,8.578894251350998e-54
SIGLEC14,sialic acid binding Ig like lectin 14,4.9411042881665935e-58,0.5660972038098836,0.698,0.436,8.664720479728939e-54
GMFG,glia maturation factor gamma,5.217686358298857e-58,0.5343323672245484,0.874,0.671,9.149734797912876e-54
NAPRT,nicotinate phosphoribosyltransferase,7.406109340689269e-58,0.4739612992540354,0.578,0.304,1.2987353339832702e-53
NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,7.416383160641707e-58,0.5018524192348934,0.736,0.458,1.3005369510501297e-53
FYN,"FYN proto-oncogene, Src family tyrosine kinase",8.500656809745884e-58,0.5887004055970593,0.888,0.754,1.4906751781570383e-53
PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,9.224372371485418e-58,0.6112219302014708,0.726,0.464,1.6175859390636829e-53
CTSW,cathepsin W,9.911709446734074e-58,-0.3728199169876893,0.034,0.254,1.7381173685792872e-53
LILRB1,leukocyte immunoglobulin like receptor B1,1.2035942663585111e-57,1.0593621351998204,0.811,0.599,2.110622905486285e-53
COX5B,cytochrome c oxidase subunit 5B,1.287661077382398e-57,0.5223409218842523,0.815,0.557,2.258042465297773e-53
GGNBP2,gametogenetin binding protein 2,1.36742124902013e-57,0.5306154922889181,0.772,0.503,2.3979099022817e-53
SIDT2,SID1 transmembrane family member 2,1.466648812543065e-57,0.6201491324200114,0.516,0.255,2.5719153576755184e-53
LILRA5,leukocyte immunoglobulin like receptor A5,2.003833072948456e-57,0.7086561525304631,0.716,0.455,3.5139216767224123e-53
TLN1,talin 1,2.637855502932481e-57,0.42108421197318036,0.889,0.65,4.625743409942398e-53
EHBP1L1,EH domain binding protein 1 like 1,2.8695079355018466e-57,0.563613888520732,0.827,0.584,5.031969115696038e-53
BRWD1,bromodomain and WD repeat domain containing 1,2.9347643787186424e-57,0.4674531351429543,0.822,0.555,5.146402814521011e-53
PRKCH,protein kinase C eta,2.9881408304724313e-57,0.9124998604396097,0.638,0.457,5.240003760316456e-53
ATP5MC2,ATP synthase membrane subunit c locus 2,3.5715974029209206e-57,0.49593475850449265,0.879,0.636,6.263153205762126e-53
XPO6,exportin 6,3.867816650054569e-57,0.5335831338087247,0.798,0.535,6.782603277535693e-53
RNASET2,ribonuclease T2,4.549581702808667e-57,0.5416836465854411,0.821,0.548,7.978146474045278e-53
HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1",6.979596042416513e-57,0.5184909977663081,0.891,0.698,1.2239419619981597e-52
DRAP1,DR1 associated protein 1,7.131222898739394e-57,0.5780979277181946,0.656,0.392,1.25053124752294e-52
RBM3,RNA binding motif protein 3,9.927834381713062e-57,0.5325323435175442,0.827,0.571,1.7409450371772026e-52
TOP1,DNA topoisomerase I,1.0488204530023313e-56,0.5513951612394727,0.876,0.637,1.839211546384888e-52
FGL2,fibrinogen like 2,1.210833462640549e-56,0.48534103254161565,0.954,0.795,2.123317560086467e-52
P4HB,prolyl 4-hydroxylase subunit beta,1.3358102090786983e-56,0.5889258228378074,0.7,0.431,2.3424767826404054e-52
GLB1,galactosidase beta 1,1.9139278190496996e-56,0.4870002732887022,0.748,0.472,3.356263823485553e-52
MYC,"MYC proto-oncogene, bHLH transcription factor",2.0321052689582051e-56,0.5154037836522537,0.461,0.204,3.563499799645109e-52
BACH2,BTB domain and CNC homolog 2,2.083737342710857e-56,-0.403507269139203,0.045,0.273,3.654041804177759e-52
FBXW5,F-box and WD repeat domain containing 5,2.8895198566643107e-56,0.46226723233757433,0.521,0.256,5.067062020646535e-52
RPSA,ribosomal protein SA,2.9931313270186173e-56,0.647457605251903,0.888,0.742,5.248755095059848e-52
NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,3.227714846023359e-56,0.5436593743501601,0.777,0.51,5.660120753986562e-52
XCL2,X-C motif chemokine ligand 2,3.610507548093046e-56,-0.5393140745612256,0.024,0.23,6.331386036335966e-52
TOX2,TOX high mobility group box family member 2,4.619231141907904e-56,-0.5890170858390261,0.023,0.228,8.1002837304497e-52
TMEM176B,transmembrane protein 176B,5.418194869304769e-56,0.5096539283625232,0.809,0.526,9.501346522812843e-52
ACTR2,actin related protein 2,6.0615555025609e-56,0.44387555035517146,0.962,0.829,1.0629543729290794e-51
RRP1B,ribosomal RNA processing 1B,6.076024430226015e-56,0.428729504541198,0.423,0.171,1.065491644084434e-51
RUNX1,RUNX family transcription factor 1,6.148817468403007e-56,0.5461057965815623,0.855,0.667,1.0782566312591513e-51
ZBTB7A,zinc finger and BTB domain containing 7A,6.638791245866168e-56,0.4954693736882314,0.746,0.467,1.1641784328750913e-51
ATP5MK,ATP synthase membrane subunit k,7.853524975640901e-56,0.5754354617133941,0.793,0.55,1.3771941397283882e-51
RIN3,Ras and Rab interactor 3,7.983239292917057e-56,0.3941731030218878,0.907,0.726,1.3999408424059352e-51
CEACAM3,CEA cell adhesion molecule 3,8.29290936650914e-56,0.545833527690132,0.292,0.087,1.4542445865110428e-51
SBF2,SET binding factor 2,9.674980284080714e-56,0.3829560934325267,0.92,0.758,1.696604542616394e-51
METTL7A,NA,1.2338289746379285e-55,0.5234551731717036,0.622,0.343,2.1636424899250712e-51
HIGD2A,HIG1 hypoxia inducible domain family member 2A,1.5000213266460626e-55,0.47413951996345727,0.762,0.483,2.6304373984065353e-51
RPS27A,ribosomal protein S27a,1.77705928435872e-55,0.6088628855036324,0.975,0.96,3.1162511610514515e-51
RPL14,ribosomal protein L14,1.9980797229379542e-55,0.5488351165163938,0.94,0.895,3.5038326021439965e-51
ATP1B3,ATPase Na+/K+ transporting subunit beta 3,1.9984570956920223e-55,0.4008937458900321,0.782,0.502,3.5044943630055303e-51
NBPF26,NBPF member 26,2.2053253657359664e-55,0.5194077699850551,0.626,0.346,3.8672585613545906e-51
PAXBP1,PAX3 and PAX7 binding protein 1,2.3793126419535647e-55,0.47768401383145986,0.658,0.376,4.172362648929771e-51
COPE,COPI coat complex subunit epsilon,2.9097332045271416e-55,0.5290390164246306,0.722,0.46,5.1025081474587954e-51
CNN2,calponin 2,3.0234013383535464e-55,0.5551995481979378,0.659,0.402,5.301836586936779e-51
SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,3.633466781789251e-55,0.3506843407737219,0.959,0.784,6.37164734854563e-51
TSPAN4,tetraspanin 4,3.73690706119182e-55,0.47689609407276284,0.436,0.186,6.553040222505975e-51
MAPKAPK3,MAPK activated protein kinase 3,5.0264201713545746e-55,0.4717808329345289,0.648,0.372,8.814330412487382e-51
ENO1,enolase 1,6.370288547393924e-55,0.588658579718857,0.875,0.696,1.1170937996709984e-50
TBCA,tubulin folding cofactor A,6.463209283894008e-55,0.4798528255267658,0.827,0.584,1.1333883800236532e-50
PDGFC,platelet derived growth factor C,7.901721273981038e-55,0.9118322617100163,0.439,0.197,1.3856458426053148e-50
BLVRB,biliverdin reductase B,1.050599838791334e-54,0.5110952395503925,0.728,0.462,1.8423318773044835e-50
RPL17,ribosomal protein L17,1.0606558320263189e-54,0.5089705040030239,0.881,0.716,1.8599660670413527e-50
DDX21,DExD-box helicase 21,1.2312023479610917e-54,0.46780969154124885,0.792,0.541,2.1590364373845706e-50
EIF5,eukaryotic translation initiation factor 5,1.412211391236622e-54,0.5033114600287849,0.78,0.527,2.4764538956725403e-50
GIMAP4,"GTPase, IMAP family member 4",1.7621655469726473e-54,0.43588081564372283,0.782,0.492,3.090133503171234e-50
ATP5MG,ATP synthase membrane subunit g,1.839447523288947e-54,0.5225787749324242,0.899,0.684,3.2256551768394973e-50
MX2,MX dynamin like GTPase 2,1.872929192745981e-54,0.6114202538020754,0.718,0.445,3.284368632399352e-50
NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,1.9791737338475274e-54,0.49318184183619296,0.71,0.434,3.4706790596750243e-50
RGS10,regulator of G protein signaling 10,2.2984835836504473e-54,0.5090616161853787,0.737,0.469,4.0306208122894244e-50
ATP5ME,ATP synthase membrane subunit e,2.678935801244633e-54,0.5242931654285481,0.826,0.597,4.697781821062588e-50
UQCR10,"ubiquinol-cytochrome c reductase, complex III subunit X",2.7413608514866767e-54,0.5355021556927704,0.796,0.551,4.807250389167037e-50
MARCHF1,membrane associated ring-CH-type finger 1,2.8196451665087175e-54,0.29405995104382043,0.929,0.743,4.944529763989687e-50
RPLP1,ribosomal protein lateral stalk subunit P1,3.154912633099286e-54,0.5391737782076005,0.981,0.99,5.532454793402908e-50
NRIP1,nuclear receptor interacting protein 1,3.201418126193463e-54,0.6102040098034713,0.781,0.553,5.614006826092856e-50
EIF5A,eukaryotic translation initiation factor 5A,3.886435224957664e-54,0.6427204238697353,0.691,0.457,6.8152528104857595e-50
USP16,ubiquitin specific peptidase 16,4.310266443629357e-54,0.4771352580618107,0.674,0.4,7.5584832355484405e-50
FOXN3,forkhead box N3,4.3561962174831913e-54,0.503150555576231,0.923,0.786,7.639025686978524e-50
SUB1,SUB1 regulator of transcription,4.752813647233015e-54,0.5259348836393116,0.845,0.614,8.334534011787815e-50
PPT1,palmitoyl-protein thioesterase 1,4.7598719747502435e-54,0.44312015618775735,0.864,0.562,8.346911494922027e-50
RGS18,regulator of G protein signaling 18,5.508335409357004e-54,0.4153319289909123,0.813,0.509,9.659416973848442e-50
TUBA1B,tubulin alpha 1b,5.689852627913865e-54,0.6985615744017526,0.72,0.501,9.977725568309755e-50
MICOS10,mitochondrial contact site and cristae organizing system subunit 10,7.807041481502191e-54,0.5166703631885878,0.739,0.483,1.3690427941962243e-49
TMEM219,transmembrane protein 219,9.449482429745652e-54,0.4385850902367131,0.66,0.384,1.6570612388801976e-49
AP2A1,adaptor related protein complex 2 subunit alpha 1,1.0253733991107531e-53,0.45467185327867,0.669,0.391,1.7980947926806166e-49
CIRBP,cold inducible RNA binding protein,1.1139772581082404e-53,0.5726876585047873,0.735,0.516,1.9534705198186104e-49
LONP2,"lon peptidase 2, peroxisomal",1.2297076009853692e-53,0.4603577356006936,0.739,0.462,2.1564152490879433e-49
SARAF,store-operated calcium entry associated regulatory factor,1.2707226730902625e-53,0.471569592988933,0.862,0.65,2.228339279531084e-49
BRK1,BRICK1 subunit of SCAR/WAVE actin nucleating complex,1.2990612282824162e-53,0.4590386001188831,0.784,0.522,2.278033769916045e-49
PTP4A2,protein tyrosine phosphatase 4A2,1.4669946398690925e-53,0.38558192513884215,0.916,0.684,2.5725218004744406e-49
A1BG,alpha-1-B glycoprotein,1.593101552059893e-53,0.40864865769354336,0.392,0.154,2.7936628816922283e-49
RPS27,ribosomal protein S27,2.1244023221701833e-53,0.5939429243423877,0.978,0.988,3.7253519121576334e-49
SRSF5,serine and arginine rich splicing factor 5,2.252331325294115e-53,0.47723903703213355,0.858,0.617,3.9496882120357606e-49
JPT1,Jupiter microtubule associated homolog 1,2.3230590531221893e-53,0.4881701587941544,0.64,0.373,4.073716355555071e-49
WAC,WW domain containing adaptor with coiled-coil,2.3335749157841925e-53,0.46238464794955414,0.918,0.743,4.09215697231916e-49
KLF4,KLF transcription factor 4,3.2607663440878423e-53,0.4848739231671828,0.66,0.376,5.71807986099244e-49
NAV1,neuron navigator 1,3.604181470885833e-53,0.9276299979582293,0.392,0.161,6.3202926273453964e-49
DENND6A,DENN domain containing 6A,3.7959535958898816e-53,0.49603618254094917,0.71,0.442,6.6565842257524966e-49
TGFBR2,transforming growth factor beta receptor 2,4.53277335933539e-53,0.4299795758755458,0.875,0.66,7.94867136293054e-49
NCOR2,nuclear receptor corepressor 2,6.62965193509838e-53,0.4831787357006021,0.772,0.517,1.1625757633388518e-48
UBE2D2,ubiquitin conjugating enzyme E2 D2,6.687522783291276e-53,0.5113915766416472,0.821,0.591,1.172723995277958e-48
RHOG,ras homolog family member G,8.571243608198942e-53,0.4795030787903194,0.817,0.545,1.5030532791337664e-48
NEBL,nebulette,8.730743766675687e-53,-1.3915395979904226,0.002,0.174,1.5310232269242486e-48
AURKAIP1,aurora kinase A interacting protein 1,9.485656995516486e-53,0.4615718588955451,0.618,0.351,1.663404810733771e-48
VPS26C,VPS26 endosomal protein sorting factor C,1.0614101287874339e-52,0.42327507444908963,0.558,0.29,1.861288801841644e-48
MERTK,"MER proto-oncogene, tyrosine kinase",1.1105332186232473e-52,1.1948844275588169,0.385,0.161,1.9474310521777266e-48
ANXA11,annexin A11,1.1686700012452379e-52,0.42756386894479315,0.759,0.485,2.0493797141836492e-48
CD63,CD63 molecule,1.2337296471194153e-52,0.8762358740194607,0.808,0.645,2.1634683091886068e-48
ANKLE2,ankyrin repeat and LEM domain containing 2,1.6479287951795083e-52,0.4792609632288015,0.566,0.302,2.889807935226786e-48
UBL5,ubiquitin like 5,1.6679704255829421e-52,0.4925949331441619,0.859,0.634,2.924952938302247e-48
TRIR,telomerase RNA component interacting RNase,1.6742566833720317e-52,0.44512975203333127,0.804,0.538,2.935976519961195e-48
MAP3K3,mitogen-activated protein kinase kinase kinase 3,1.760921292859093e-52,0.4309702327101006,0.861,0.583,3.087951579157705e-48
CRIP1,cysteine rich protein 1,1.7798611501343243e-52,0.9921886623830571,0.672,0.45,3.121164512875551e-48
ARPC4,actin related protein 2/3 complex subunit 4,1.863576260797061e-52,0.4796203930572762,0.803,0.55,3.2679673309337266e-48
UQCRB,ubiquinol-cytochrome c reductase binding protein,2.2112580621557276e-52,0.5133737045074356,0.885,0.682,3.877662137796284e-48
NECTIN2,nectin cell adhesion molecule 2,2.2195756287194518e-52,0.46712090114882443,0.445,0.193,3.8922478225224304e-48
ECHDC3,enoyl-CoA hydratase domain containing 3,2.6417951001768008e-52,0.38210358240405606,0.305,0.097,4.632651887670038e-48
DOCK5,dedicator of cytokinesis 5,3.0288944106624544e-52,0.517053671378727,0.881,0.714,5.3114692385376803e-48
TBC1D1,TBC1 domain family member 1,3.035632131767522e-52,0.5572166899256137,0.783,0.549,5.323284506267527e-48
MSN,moesin,3.5577049415224835e-52,0.4047031226747988,0.912,0.733,6.238791385453827e-48
JARID2,jumonji and AT-rich interaction domain containing 2,3.89152391147561e-52,0.5514820415144497,0.913,0.762,6.824176331163631e-48
BTF3,basic transcription factor 3,3.928892965423679e-52,0.49524967278735277,0.88,0.673,6.889706704166963e-48
VRK2,VRK serine/threonine kinase 2,3.9687002449806225e-52,0.5054344807160325,0.674,0.409,6.959512749598019e-48
IFNGR1,interferon gamma receptor 1,4.1886921932339495e-52,0.418358804940798,0.895,0.7,7.345290630055054e-48
ATP6V0D1,ATPase H+ transporting V0 subunit d1,4.259507098870344e-52,0.4273219075117918,0.792,0.512,7.469471648579035e-48
GNPTAB,N-acetylglucosamine-1-phosphate transferase subunits alpha and beta,4.316172919498714e-52,0.5475931365589579,0.658,0.4,7.568840831632945e-48
SYNGR2,synaptogyrin 2,5.403531832502322e-52,0.5212208900052313,0.664,0.399,9.475633421476071e-48
TAPBP,TAP binding protein,5.640355123472931e-52,0.45178048600502985,0.849,0.611,9.890926744522132e-48
CD300A,CD300a molecule,5.9376303450070514e-52,0.5132019556509102,0.635,0.371,1.0412228573004366e-47
RPL6,ribosomal protein L6,6.3080288276149074e-52,0.5166479926263108,0.957,0.93,1.1061759352105503e-47
UBE2Z,ubiquitin conjugating enzyme E2 Z,7.420442849992958e-52,0.5189187682885394,0.662,0.4,1.301248858174765e-47
IFNAR2,interferon alpha and beta receptor subunit 2,7.740602990518797e-52,0.47366642777894186,0.606,0.344,1.3573921404173763e-47
RPL23,ribosomal protein L23,8.677348485604338e-52,0.44730689443708593,0.947,0.84,1.5216598304355768e-47
SNX10,sorting nexin 10,9.371838263787387e-52,0.4235597678201475,0.872,0.641,1.6434455579377562e-47
LIMS1,LIM zinc finger domain containing 1,9.545777548056939e-52,0.5411007754549382,0.848,0.669,1.673947550827265e-47
AFF3,ALF transcription elongation factor 3,1.1095766889967608e-51,-0.604138491700001,0.301,0.599,1.9457536818247198e-47
RAP1A,"RAP1A, member of RAS oncogene family",1.2059119259456874e-51,0.39337174116972484,0.936,0.795,2.1146871533383574e-47
HDAC4,histone deacetylase 4,1.36068679626962e-51,0.4973748762029653,0.758,0.499,2.3861003659384057e-47
AZIN1,antizyme inhibitor 1,1.3859727062955526e-51,0.5842548987004348,0.68,0.421,2.430441737759881e-47
TAOK1,TAO kinase 1,1.49692048620476e-51,0.37137735679415274,0.902,0.671,2.6249997646086673e-47
GFOD1,glucose-fructose oxidoreductase domain containing 1,1.5871769300446023e-51,0.7912005963077061,0.441,0.211,2.7832734645262145e-47
PKM,pyruvate kinase M1/2,1.7807186365109686e-51,0.5729574701085227,0.817,0.607,3.1226682009856346e-47
RBX1,ring-box 1,1.798212907010826e-51,0.49556846535164856,0.783,0.537,3.1533461537341844e-47
DICER1,"dicer 1, ribonuclease III",1.9240701496090955e-51,0.4470480979329219,0.867,0.616,3.3740494143545097e-47
EZR,ezrin,2.217646494860304e-51,0.6347563801577354,0.711,0.48,3.888864893387029e-47
GNB1,G protein subunit beta 1,2.305360912099772e-51,0.4356644299492394,0.916,0.74,4.04268089545816e-47
ABHD6,"abhydrolase domain containing 6, acylglycerol lipase",2.4522255491832316e-51,0.6102735892503437,0.421,0.186,4.300222723047715e-47
LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",2.471352611289037e-51,0.4341849190158138,0.656,0.387,4.333763939156455e-47
VAPA,VAMP associated protein A,2.561040661780652e-51,0.4077757021422037,0.842,0.573,4.491040904498552e-47
ATXN1,ataxin 1,2.634804069235442e-51,0.4846281824953014,0.903,0.76,4.620392415811271e-47
RNF213,ring finger protein 213,2.870121120437177e-51,0.32420195141220187,0.912,0.711,5.033044396798634e-47
